precision,f1-score,recall,kappa,last_precision,last_f1-score,last_recall,last_kappa,precision_pred_0_with_drift,precision_pred_0_without_drift,precision_pred_1_with_drift,precision_pred_1_without_drift,precision_pred_2_with_drift,precision_pred_2_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,f1-score_pred_1_with_drift,f1-score_pred_1_without_drift,f1-score_pred_2_with_drift,f1-score_pred_2_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,recall_pred_1_with_drift,recall_pred_1_without_drift,recall_pred_2_with_drift,recall_pred_2_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,kappa_pred_1_with_drift,kappa_pred_1_without_drift,kappa_pred_2_with_drift,kappa_pred_2_without_drift
0.88,0.88,0.88,0.76,0.63,0.63,0.63,0.3228404099560761,0.8201846014809168,0.7961967143593774,0.8203507380978884,0.8015576048208469,0.8235048875283466,0.8151317153587554,0.8272693110464115,0.8041573117381516,0.8165077108602306,0.8111992298226793,0.8279667068391959,0.8180723922679395,0.8274963514876612,0.8136260590724832,0.8142195145450438,0.8085376136579211,0.8247389339385567,0.80779269120733,0.6954982590102751,0.6254962813141225,0.6794771401176793,0.6065843853479277,0.6790442959033346,0.5957030230177992
0.87,0.87,0.87,0.7385358004827032,0.585,0.585,0.585,0.2569382273948074,0.8109606384823032,0.7810466162003991,0.8038636350543578,0.781984744470336,0.8142154496152982,0.7962698601382743,0.8141356561895376,0.7892634326594706,0.8024528344427708,0.7911706663073024,0.8226982893851243,0.7962172228265041,0.8100440289818697,0.7962614688144576,0.79910056819792,0.7909634240030184,0.8240051642730333,0.7888575748819362,0.5915349302995833,0.5579990835079413,0.5886518274692195,0.5430460196585971,0.5981075943025445,0.5275424938792949
0.8,0.8,0.8,0.6090313752321377,0.545,0.545,0.545,0.1916859122401848,0.7915804156998263,0.7840010709752016,0.7962816708086959,0.784014610265453,0.8024950985627639,0.7919503650961983,0.7980395761759133,0.7775303690012594,0.7907414193514962,0.7864496229920762,0.7922649174619409,0.7880357165918659,0.7903659108172206,0.792209319913922,0.7883702587221777,0.7844603599517682,0.8082508633893348,0.7864200208152581,0.5538441536943691,0.5412707192876025,0.5604619645159875,0.5465309733803738,0.57110005325528,0.5401570626663629
0.805,0.805,0.805,0.620991253644315,0.52,0.52,0.52,0.1666666666666666,0.7899030740149033,0.7890216838152353,0.7972046127741068,0.7801124309716525,0.7954903466595846,0.7878744378752963,0.7964562886475036,0.7702612321538179,0.7982013024717868,0.7820596124047754,0.7981458915173222,0.7885432602385388,0.796889831097192,0.7885300055263704,0.7910337144606184,0.7806286524638402,0.796229325911998,0.7787661751079232,0.5538131616744092,0.5436179616075392,0.5622227306373889,0.5592226269774322,0.5838383541779105,0.5576764064941672
0.805,0.805,0.805,0.620253164556962,0.575,0.575,0.575,0.2414777797608424,0.8009585234607853,0.7957377883919575,0.8024961305806964,0.7909510636595869,0.8007144467680893,0.8110550629932934,0.8074014452125206,0.7971564477753252,0.8018717859656237,0.7988142294070254,0.8000928548889548,0.8022785933929617,0.8002879801618535,0.8027194409024689,0.7987070710435588,0.7934494824466477,0.8049614742272847,0.7970114585408187,0.5630113812070322,0.5484938192551431,0.5676292406942536,0.5512500459955768,0.578398587081451,0.5478282484918897
0.81,0.81,0.81,0.6329211746522412,0.665,0.665,0.665,0.3536561836774069,0.8149413909507418,0.8247996406154604,0.8164999774592091,0.8206067111599082,0.8079492919446333,0.8338193925694659,0.8206473830824987,0.8113982200678433,0.8156946909145192,0.8319528584478288,0.8087038037043747,0.8321684395852779,0.8153064641769239,0.8427034611838022,0.8145842753797033,0.8303226231243533,0.8089885061196332,0.8207824366880432,0.7064747807523778,0.6457326378881184,0.7078250631483806,0.648682517674547,0.7184333680270816,0.64536079041669
0.745,0.745,0.745,0.4991160872127282,0.715,0.715,0.715,0.4692737430167598,0.808619540606037,0.832284736375666,0.8027237850861374,0.8294107406570304,0.8089157929878529,0.8357622813963683,0.806148516867358,0.8090564228420899,0.8103121224977932,0.838287887857303,0.8066442539903154,0.83496359889601,0.8043518488262466,0.8488480364003569,0.8069109546856459,0.8402820571274077,0.8049036399178441,0.8269292200218784,0.6272768644322918,0.6670028657696082,0.632036062372333,0.6831760991422844,0.655357594305699,0.6881821050882445
0.735,0.735,0.735,0.4736842105263158,0.77,0.77,0.77,0.5597243491577335,0.7905052955600657,0.817487842415775,0.7953721613610604,0.8098276906787704,0.7870754135608624,0.8097888988120415,0.7930893034833184,0.7939897969647192,0.8017461022318328,0.8152650772156587,0.7803556625097613,0.8184802048355478,0.790832461709128,0.822869676779711,0.8015307277886788,0.8216312896583321,0.7911345239459004,0.8034166553621669,0.6323168657838956,0.6529950099267613,0.6427880085129118,0.665944769307345,0.6450096562708673,0.6719081184596828
0.77,0.77,0.77,0.5394934427870658,0.78,0.78,0.78,0.5783421178725443,0.8153072569444525,0.8346929103579303,0.8085801261156466,0.8340319955357769,0.8158256584716622,0.8344037143889471,0.8160405000014268,0.8138860634287699,0.8049292810513773,0.8438262567799951,0.8116182173015594,0.8366759261432306,0.8145832294883439,0.8364308350028433,0.8022215289724551,0.8401577641829181,0.8125940543258892,0.8296753494762035,0.6413471974256674,0.6225304518227796,0.6481561757091544,0.6338095316842008,0.6648299532770121,0.6458488499067643
0.815,0.815,0.815,0.6284394456718216,0.85,0.85,0.85,0.7064866451423539,0.8323608224081748,0.8247877327050327,0.827185679728572,0.8285513345568257,0.8238154250616718,0.8195650985352884,0.8369264188078701,0.8156415804581154,0.824452378052012,0.831648231847252,0.8213885246731049,0.8279931995546832,0.8265038606985639,0.8167032436895486,0.8272223070014668,0.8253555930507034,0.8337010867563872,0.8264395815351906,0.6619878030553898,0.6203364436987983,0.664365168181439,0.6333177278413074,0.6641029216641405,0.6443640892186133
0.805,0.805,0.805,0.6057420137484837,0.87,0.87,0.87,0.7417817062270335,0.8369560909708089,0.8069694853767019,0.8306488816513254,0.8094914031606926,0.8409708390233396,0.8141005578127398,0.8476921021653635,0.8057758985141487,0.8188163278912104,0.8193209614762693,0.8408282821177997,0.810614263721421,0.8359313124820505,0.819748371543075,0.8193541448816499,0.809234615937648,0.842348539236159,0.8109380592949893,0.6820970458591676,0.6418679982427843,0.6926070497489711,0.6500206935729999,0.6902180839390379,0.6392691681559842
0.805,0.805,0.805,0.6078825658556204,0.87,0.87,0.87,0.7432859399684044,0.8322873898515144,0.8284413502963496,0.8258193844946444,0.8267681741254599,0.8193908284496094,0.8214703105810788,0.8416044860505171,0.8153257666965007,0.823562143546398,0.8294347536715614,0.831603634548799,0.8301759475349659,0.8339093481736408,0.8201854417160611,0.8281799085788826,0.8234786193492369,0.8224263790228493,0.8231633751003756,0.7430681246903854,0.7066882720755618,0.7324132908005699,0.7104597109711414,0.7417066250606196,0.7160189620012318
0.785,0.785,0.785,0.5431364215894603,0.86,0.86,0.86,0.7246262785208497,0.8135693374660967,0.8067133270470283,0.8115854814416347,0.8138395840200185,0.8041198276266895,0.8236037424207289,0.817935369898682,0.8151984619453453,0.8104318689484621,0.8161691669006537,0.8168984714132369,0.8168438465232207,0.81530344186823,0.8222362531339148,0.8107984215581547,0.821010979182899,0.8205984112674582,0.8234241089458926,0.6927955974396678,0.7079422112462387,0.6952855072525045,0.6977049172889923,0.7257516190330652,0.685777512940857
0.855,0.855,0.855,0.7063588497367355,0.855,0.855,0.855,0.7120730738681493,0.8100454233323959,0.8087608494820212,0.8064576788509399,0.821712449575332,0.8103405717922576,0.8289006631726773,0.8125123617912036,0.8170699182029021,0.8055813756241216,0.8243955168794503,0.809332599614007,0.8234823696778234,0.809112222995551,0.8267230829526384,0.8047486539934376,0.8150230287114402,0.8119222653755185,0.827522386270467,0.6770265743972566,0.6592792092293644,0.6715323547880632,0.6548132354939684,0.6871590947607137,0.635152157059644
0.84,0.84,0.84,0.6766043456291055,0.845,0.845,0.845,0.6960188272210237,0.7815058619517204,0.7922407299176142,0.779188661197778,0.7871045958414845,0.7824528889255081,0.798720549071623,0.7867771900635735,0.7770080386159466,0.7831628656604529,0.7915576274833028,0.7862572979088438,0.7903309864126162,0.7795116882810401,0.8018991849713312,0.7802203689246078,0.7876238474608104,0.7862417351254066,0.7863333143692771,0.570990702545967,0.5939138671502984,0.5752759009589626,0.5961538495139518,0.5983298448898589,0.5842473269350807
0.81,0.81,0.81,0.6250986582478295,0.88,0.88,0.88,0.7627755263418009,0.7511882760905881,0.7634275803502559,0.753432152782971,0.7596690820555829,0.7556050617376264,0.7759376895819221,0.7542081440606049,0.7499639744987542,0.7555946585821234,0.763338957903104,0.7575321498783942,0.7597660691463656,0.7550860226801894,0.7789965669059575,0.7497528306947548,0.763007745836487,0.757031550017386,0.761638849899965,0.5539388020527433,0.5312800927257942,0.5566326499790164,0.5370653853793232,0.5821992770503613,0.5331045186145831
0.825,0.825,0.825,0.6590023382696804,0.86,0.86,0.86,0.72191876055219,0.7387369339882258,0.756671010841796,0.7456167604990516,0.7553696936350732,0.7413897036371483,0.7675312162304141,0.7444807339770044,0.752148747584943,0.7478005823001802,0.7599222595085976,0.7571700834078433,0.7586804553735946,0.7454598326158819,0.7693867683545074,0.7464405671944794,0.7564838617686678,0.7426844938640526,0.7573436071307481,0.5428215668002129,0.5126527000336017,0.545302842883508,0.5161327800192167,0.5731346404146587,0.5215072435680114
0.835,0.835,0.835,0.6764705882352942,0.88,0.88,0.88,0.76,0.7337347094927477,0.7475639666487327,0.735187093486247,0.7442307397451251,0.7306553874849228,0.7553455928188956,0.7256500881037516,0.7452405111630273,0.7376797835364265,0.7474535281933476,0.7401437037578806,0.749955146102021,0.7370725173615732,0.7635843218425462,0.7316868265616953,0.7489297398297019,0.7325755920086379,0.748982156050429,0.5175549285400167,0.5188662886325169,0.5172279751644526,0.52423092277468,0.546415261091449,0.5155044122860204
0.77,0.77,0.77,0.5522242772315779,0.87,0.87,0.87,0.7385358004827032,0.7402229885012468,0.7612286155927047,0.7461617709981143,0.7625121243771036,0.7476884910227186,0.7762841302198349,0.7495005774870052,0.7602477596228194,0.7483755433313288,0.7630065620877601,0.7545227928648407,0.7585586817955882,0.7461770768739225,0.7811072113391465,0.7450152992839227,0.7711587910336632,0.7573505541719017,0.7644612418519111,0.4718266336407727,0.49931787030053615,0.4770108008035903,0.501931855556296,0.4918984241282969,0.4992334822349917
0.805,0.805,0.805,0.6175720729554814,0.8,0.8,0.8,0.6090313752321377,0.7865004214303932,0.779444706065599,0.7783615782522111,0.786417896477951,0.7821857884164661,0.7970359349288676,0.7816838824461825,0.7891631178582802,0.7777810681289793,0.7936947447964586,0.7810476088766668,0.7979699198032787,0.7861011744402273,0.8012409077483662,0.7723069652224412,0.7878003119125403,0.7823355521180092,0.791747265556564,0.5550127180746467,0.5698348235053489,0.5516511329981534,0.5739135992184763,0.5502786023126228,0.5576316755001964
0.81,0.81,0.81,0.6214008169771844,0.805,0.805,0.805,0.620991253644315,0.7920646932779029,0.7671191790237794,0.7902435628649115,0.7734931123044176,0.7865557510579537,0.777089939825804,0.8068815526931521,0.7734535347392654,0.7854499592718632,0.7789843515609158,0.8006178756094772,0.7845435526271822,0.794908564746356,0.7761635744023823,0.785753138149995,0.7725352876375798,0.8040743332514919,0.7786576748014363,0.54175320892661,0.5386365554996343,0.5404269930561196,0.5329991449297752,0.5462365044539816,0.5236814234267114
0.81,0.81,0.81,0.6096959737058341,0.805,0.805,0.805,0.620253164556962,0.7857170493366248,0.7457971999890536,0.7851038185675899,0.7509948599926185,0.7797822504031879,0.7493205046016957,0.7881990807229841,0.7529741435630887,0.7751983552365548,0.7563347384692266,0.7874033827246015,0.7587989242982964,0.7914007201243177,0.7560440938333854,0.7722693674889536,0.7485604756546472,0.7916762832712507,0.7549283404558725,0.47870526194424096,0.48937008580024133,0.4792152982133307,0.4899380801235544,0.4779824358191969,0.4706264021403419
0.785,0.785,0.785,0.5660948536831483,0.81,0.81,0.81,0.6329211746522412,0.8112611716004972,0.7808514118976113,0.8095351819765382,0.781962138456817,0.8100138683026007,0.7870558886199571,0.8151084887537479,0.7773577640547744,0.7977580242223666,0.7888464667341594,0.8141104800361548,0.7902267719554619,0.8150069707646931,0.7937238754266831,0.7948496572357178,0.784630216657089,0.8152035324408369,0.7815908005897674,0.5418937233321367,0.5535370259164127,0.5434980801858276,0.5521422258073442,0.5475085731675071,0.5370383526503563
0.775,0.775,0.775,0.4827586206896551,0.745,0.745,0.745,0.4991160872127282,0.7974286137045551,0.7956499147396435,0.8018267894481933,0.7969460946811067,0.7988437601315754,0.8160374367244551,0.8091471334212897,0.8107509911227524,0.7986619622154089,0.8134261031816578,0.8053264116129291,0.8145621501830257,0.8033664266285473,0.8177820982879493,0.7950274370088524,0.803528912324659,0.8091640839365948,0.8071540557245723,0.5110653893674958,0.571025219262732,0.498935605360039,0.5761950136163423,0.5048714046703282,0.5595648969090584
0.76,0.76,0.76,0.4444444444444445,0.735,0.735,0.735,0.4736842105263158,0.8082119955416174,0.8065376807290296,0.8062216671148407,0.8101948066950525,0.8123678784239619,0.8244000657755726,0.8140133678416875,0.8186727182213527,0.8008498733830446,0.8212048395146955,0.8046671601520881,0.8252790656517619,0.8082773408859918,0.822403339266898,0.7963386760591155,0.8154642995275954,0.8156197700581189,0.8179871810945294,0.5258594190358207,0.5697860012861059,0.5195462195172041,0.5753340230579732,0.5167983301536834,0.560004002302909
0.71,0.71,0.71,0.3668122270742358,0.77,0.77,0.77,0.5394934427870658,0.7917089709918084,0.7858683091895496,0.7975703629478171,0.7799075373379685,0.7969936639753546,0.7875968654811161,0.8032726487547933,0.7908050570579626,0.7974236669431759,0.7869282447132101,0.7937825103708644,0.7932576177613925,0.79753437994345,0.7874138386136788,0.7913498647502192,0.7827133621371456,0.7955367525922024,0.7802182643387858,0.4805527417700947,0.5192954966011845,0.4667462880341015,0.5417976681312636,0.47992386526657127,0.5420039378491447
0.655,0.655,0.655,0.2647058823529412,0.815,0.815,0.815,0.6284394456718216,0.7797790546137658,0.7884488749726491,0.7830676978599653,0.7893330450591067,0.781170031275506,0.801378092868787,0.7846647895002413,0.799013844871121,0.78386350738259,0.7992369626207989,0.7731641496773336,0.802492169594481,0.782399279496208,0.7935862104523044,0.7808602717745003,0.7920580229968462,0.7806782220946741,0.7954882910689888,0.4457419893662728,0.5186154284779316,0.4429039053013458,0.5333491558055029,0.4578414346329202,0.5309983543180732
0.66,0.66,0.66,0.2942397509081473,0.805,0.805,0.805,0.6057420137484837,0.7563732634578209,0.7853937942768534,0.764058317328155,0.785572102149683,0.7564676949489667,0.7984596964980079,0.7666053485664809,0.7963510564119656,0.7680433838347981,0.7992869085452661,0.7654517951195111,0.7997536641652369,0.7638378119142373,0.7997615327966829,0.7618938320272233,0.787885566326462,0.7649499860114157,0.7889356587184136,0.4396799235747681,0.5118048390350082,0.43377973781847246,0.5316889278334704,0.4459311573830315,0.5234478225236637
0.705,0.705,0.705,0.3607800650054171,0.805,0.805,0.805,0.6078825658556204,0.775128390934314,0.7951145406045744,0.7830973375171156,0.7935830428650416,0.7751561508205886,0.8082291543164932,0.7880197932482581,0.7961407130036756,0.7852879686890977,0.8036708196954514,0.7819169995452773,0.8055610551229578,0.7818672567473354,0.8166967567241731,0.7741348583461065,0.7983763452734722,0.7808180208615602,0.7995057592621165,0.47213678245979324,0.5222570433192532,0.45624327580718865,0.530429983625346,0.46477212774409243,0.5287460905577822
0.735,0.735,0.735,0.4609438567941415,0.785,0.785,0.785,0.5431364215894603,0.7688756569114722,0.7847784343164131,0.7781328777447014,0.7810697693340961,0.768846492896383,0.7941851199790568,0.7787530303429531,0.7694324589251027,0.7802839104934877,0.7870774211684488,0.77642668020549,0.7879220742663267,0.7760280288406464,0.8090544474720144,0.7731252353475336,0.7871141833328268,0.7763037441688484,0.7808429127722787,0.4271479754713324,0.4935510660698258,0.4279273155368572,0.5223427134834788,0.4378608615397373,0.5244257794284424
0.75,0.75,0.75,0.511002444987775,0.855,0.855,0.855,0.7063588497367355,0.7698668227961426,0.7678229660698944,0.770921046222082,0.7589364060407947,0.7717313498857045,0.7664695273299814,0.7797844976469656,0.7444282065474276,0.7698056957124301,0.7650830467041638,0.7754287574326939,0.7625008692521295,0.7721348682974747,0.7768421158965805,0.7670306162663275,0.7605307013862594,0.7718481759159614,0.7548249888409135,0.4538932131245876,0.4795191536085133,0.46192646300199364,0.5069797493140299,0.4697800332288317,0.5222978240198946
0.825,0.825,0.825,0.6511164274322169,0.84,0.84,0.84,0.6766043456291055,0.768185459985707,0.7848896897191476,0.770180695267079,0.7798536634825993,0.7685710246213958,0.7851262073850844,0.775714841492488,0.7667817198611486,0.7672656081784558,0.7790087461728125,0.7679367366511437,0.786640740254934,0.7680056037790858,0.7968357314241632,0.7619085687738084,0.7879081707844018,0.7693224231934567,0.7832917397636396,0.6106057666144344,0.5638776020441469,0.618126042145856,0.5666159911082076,0.6141983145494037,0.5754677323385067
0.905,0.905,0.905,0.8055271238485159,0.81,0.81,0.81,0.6250986582478295,0.7790967310422927,0.7941222487902992,0.7783561523726285,0.7903944963951298,0.7772138543025563,0.7953400592168707,0.7874256678527446,0.7697014407622051,0.7719741167721013,0.789673078081382,0.7748762063430165,0.7961782446577538,0.7755971464863263,0.8039272702238847,0.7659552953567591,0.7974213940370258,0.7713199976212725,0.7908033232370486,0.630971360149172,0.6218798055058994,0.640215798637961,0.6291399940790171,0.6353011227042834,0.6303110119053829
0.955,0.955,0.955,0.9047619047619048,0.825,0.825,0.825,0.6590023382696804,0.8171814635935898,0.8120085273069877,0.8169856470535932,0.8105168213816164,0.8130339507182928,0.8196906082482629,0.8302465570112173,0.7956588918466473,0.8138951304146044,0.8109878274057102,0.8116766833432163,0.8161685471610013,0.8129878573922444,0.8178679051139253,0.8128711577459954,0.8137206596383354,0.8183358250512968,0.8142485583818856,0.6583643544579558,0.637684042430637,0.6590300493601884,0.6352630697554029,0.6643534923719193,0.6429284952803008
